what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474390446152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390448626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390450825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390454952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390490462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474390492298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390494772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390495317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390497342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390515278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474390519978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390524106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390532940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390544726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390545293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390545688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390550152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390550838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474390551501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390552676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390616929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474390624510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390626194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390632000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390640041
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1474390644857
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1474390645056
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1474390645346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390645526
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1474390646461
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390647141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390647438
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1474390651805
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1474390653205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390659650
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474390660055
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1474390667834
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1474390679023
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1474390679098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390681015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390681196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390681306
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1474390687139
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390687203
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1474390688731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390688783
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1474390692568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390694147
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1474390696895
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474390698259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390707301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390733224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1474390739968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390742344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390742684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474390745865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390747129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390748779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390752280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390754724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390763960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390765770
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1474390767786
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1474390770552
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1474390770622
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1474390771624
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1474390777561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390784552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1474390787002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390787130
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1474390804936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474390808071
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1474390811289
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474390811693
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474390812886
started,bundle,org.eclipse.wb.core.ui,1.7.0.r42x201405021455,"org.eclipse.wb.core.ui",1474390821302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474390855723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390856109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390858034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390859277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390866780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390869596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390872706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390874985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390875705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390877306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390948275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474390953670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474390954273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474390954882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1474390960090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390965475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390966189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390966652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390976773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390977422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390977957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390978362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474390979318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474390980828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391001760
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474391003607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391006015
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474391007193
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1474391009507
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1474391009511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474391011233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391012728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391017133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391018206
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474391018281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391022955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391028003
activated,editor,org.eclipse.wb.core.ui,1.7.0.r42x201405021455,"org.eclipse.wb.core.guiEditor",1474391031564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1474391041892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474391043828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391045628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391051022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391055176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391056695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391059992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391060891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391066107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391067680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391071403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391073424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391075472
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1474391076149
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1474391076286
activated,editor,org.eclipse.wb.core.ui,1.7.0.r42x201405021455,"org.eclipse.wb.core.guiEditor",1474391077985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1474391080077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391081148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391084634
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391090498
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474391093580
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391095226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1474391101458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1474391102333
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391102696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474391103446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391104008
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391104510
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391105032
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1474391108441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474391108783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474391108975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391110658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474391111781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391117386
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1474391123439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391126607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391129846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391131594
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474391131660
activated,editor,org.eclipse.wb.core.ui,1.7.0.r42x201405021455,"org.eclipse.wb.core.guiEditor",1474391134503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474391135553
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1474391136298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474391136952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474391137112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474391139135
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1474391139609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474391141267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1474391141828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474391144372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391145751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474391152584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474391152762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474391155707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474391165769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474391168848
